[25Oct2025 15:38:15.894] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[25Oct2025 15:38:15.899] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.16 by Ubuntu; OS Linux arch amd64 version 6.8.0-1030-azure
[25Oct2025 15:38:18.382] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[25Oct2025 15:38:18.708] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/Server.onepiece02/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[25Oct2025 15:38:18.871] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[25Oct2025 15:38:18.878] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/Server.onepiece02/servidor_minecraft
[25Oct2025 15:38:18.881] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/Server.onepiece02/servidor_minecraft/mods
[25Oct2025 15:38:18.882] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[25Oct2025 15:38:18.884] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/Server.onepiece02/servidor_minecraft/config/mods_optimizer/config.toml
[25Oct2025 15:38:18.970] [main/INFO] [Mods Optimizer/]: [Mods Database Updater] ⏳ Local mods-database.json is still fresh (last update: 2025-10-25T05:22:32.747676145Z).
[25Oct2025 15:38:18.994] [main/INFO] [Mods Optimizer/]: Mods Optimizer Mods Database Config File loaded with 346 mods client: 306, server: 18, default: 22.
[25Oct2025 15:38:19.002] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/Server.onepiece02/servidor_minecraft and mods dir /workspaces/Server.onepiece02/servidor_minecraft/mods for target SERVER in 119 ms.
[25Oct2025 15:38:19.010] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[25Oct2025 15:38:19.021] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~156 mods in /workspaces/Server.onepiece02/servidor_minecraft/mods with file extension .jar ...
[25Oct2025 15:38:19.116] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from BOTH to SERVER
[25Oct2025 15:38:19.151] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_spawn from BOTH to SERVER
[25Oct2025 15:38:19.204] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_core from BOTH to SERVER
[25Oct2025 15:38:19.276] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_player from BOTH to SERVER
[25Oct2025 15:38:19.323] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to BOTH
[25Oct2025 15:38:19.356] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/Server.onepiece02/servidor_minecraft/mods/stellarity-lite-1.20.1.jar, which is expected in some cases.
[25Oct2025 15:38:19.360] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks from BOTH to SERVER
[25Oct2025 15:38:19.457] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_items from BOTH to SERVER
[25Oct2025 15:38:19.470] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[0] section of the mods.toml file /workspaces/Server.onepiece02/servidor_minecraft/mods/YungsApi-1.20-Forge-4.0.6.jar!
[25Oct2025 15:38:19.480] [main/WARN] [Mods Optimizer/]: ⚠ Found no version tag inside the fabric.mod.json file /workspaces/Server.onepiece02/servidor_minecraft/mods/Neruina-2.1.2-forge+1.20.1.jar!
[25Oct2025 15:38:19.503] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_gamerules from BOTH to SERVER
[25Oct2025 15:38:19.588] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.travelerstitles[0] section of the mods.toml file /workspaces/Server.onepiece02/servidor_minecraft/mods/TravelersTitles-1.20-Forge-4.0.2.jar!
[25Oct2025 15:38:19.596] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 2 data pack mods in 141 mods.
[25Oct2025 15:38:19.599] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 9 server mods in 141 mods.
[25Oct2025 15:38:19.599] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 130 default mods in 141 mods.
[25Oct2025 15:38:19.600] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[25Oct2025 15:38:19.603] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[25Oct2025 15:38:19.767] [main/INFO] [Mods Optimizer/]: | walljump                           | 1.20.1-1.3.5-forge     | FORGE    | BOTH              | 2025-05-27 10:09:36 |
[25Oct2025 15:38:19.768] [main/INFO] [Mods Optimizer/]: | corpsecurioscompat                 | 3.0.2                  | FORGE    | UNKNOWN           | 2025-06-05 10:39:38 |
[25Oct2025 15:38:19.768] [main/INFO] [Mods Optimizer/]: | automessage                        | 2.2.0                  | MIXED    | BOTH              | 2024-02-16 21:14:49 |
[25Oct2025 15:38:19.769] [main/INFO] [Mods Optimizer/]: | txnilib                            | 1.0.24                 | FORGE    | UNKNOWN           | 2025-10-25 05:56:27 |
[25Oct2025 15:38:19.769] [main/INFO] [Mods Optimizer/]: | vampiresdelight                    | 0.0.0                  | FORGE    | BOTH              | 2025-02-23 21:01:20 |
[25Oct2025 15:38:19.770] [main/INFO] [Mods Optimizer/]: | nfm                                | 2025.2.7               | FORGE    | BOTH              | 2025-02-07 18:16:29 |
[25Oct2025 15:38:19.771] [main/INFO] [Mods Optimizer/]: | adaptive_performance_tweaks_player | 11.5.0                 | FORGE    | SERVER            | 2025-08-28 23:51:05 |
[25Oct2025 15:38:19.774] [main/INFO] [Mods Optimizer/]: | travelerstitles                    | 1.204.0-2              | FORGE    | UNKNOWN           | 2024-01-28 15:29:52 |
[25Oct2025 15:38:19.775] [main/INFO] [Mods Optimizer/]: | craftingtweaks                     | 18.2.5                 | FORGE    | BOTH              | 2024-08-13 07:03:52 |
[25Oct2025 15:38:19.775] [main/INFO] [Mods Optimizer/]: | smoothchunk                        | 1.20.1-3.8             | FORGE    | SERVER            | 2024-11-28 18:58:48 |
[25Oct2025 15:38:19.775] [main/INFO] [Mods Optimizer/]: | alexscaves                         | 2.0.2                  | FORGE    | BOTH              | 2024-10-26 10:13:03 |
[25Oct2025 15:38:19.776] [main/INFO] [Mods Optimizer/]: | terrablender                       | 3.0.1-10               | FORGE    | BOTH              | 2025-03-10 23:40:02 |
[25Oct2025 15:38:19.776] [main/INFO] [Mods Optimizer/]: | moonlight                          | 2.14.10                | FORGE    | BOTH              | 2025-10-25 05:14:17 |
[25Oct2025 15:38:19.776] [main/INFO] [Mods Optimizer/]: | necronomicon                       | 1.6.0                  | MIXED    | BOTH              | 2025-10-25 05:14:20 |
[25Oct2025 15:38:19.777] [main/INFO] [Mods Optimizer/]: | nochatreports                      | 1.20.1-v2.2.2          | FORGE    | BOTH              | 2023-06-26 16:48:44 |
[25Oct2025 15:38:19.778] [main/INFO] [Mods Optimizer/]: | creativecore                       | 2.12.32                | FORGE    | BOTH              | 2025-04-04 14:48:42 |
[25Oct2025 15:38:19.778] [main/INFO] [Mods Optimizer/]: | unusualprehistory                  | 1.5.0-3                | FORGE    | BOTH              | 2023-11-20 09:02:31 |
[25Oct2025 15:38:19.781] [main/INFO] [Mods Optimizer/]: | werewolves                         | 2.0.2-6                | FORGE    | BOTH              | 2025-05-17 10:30:17 |
[25Oct2025 15:38:19.784] [main/INFO] [Mods Optimizer/]: | vc_gliders                         | 1.1.7                  | FORGE    | BOTH              | 2025-10-25 05:12:56 |
[25Oct2025 15:38:19.785] [main/INFO] [Mods Optimizer/]: | fastpaintings                      | 1.2.7                  | FORGE    | BOTH              | 2025-10-25 05:22:00 |
[25Oct2025 15:38:19.785] [main/INFO] [Mods Optimizer/]: | pickaxetrims                       | 1.0.1                  | FORGE    | BOTH              | 2024-10-28 20:26:08 |
[25Oct2025 15:38:19.787] [main/INFO] [Mods Optimizer/]: | traveloptics                       | 5.4.2-1.20.1           | FORGE    | BOTH              | 2025-08-02 00:27:59 |
[25Oct2025 15:38:19.787] [main/INFO] [Mods Optimizer/]: | securitycraft                      | 1.10.0-1               | FORGE    | BOTH              | 2025-10-25 05:08:44 |
[25Oct2025 15:38:19.790] [main/INFO] [Mods Optimizer/]: | adaptive_performance_tweaks        | 11.5.0                 | FORGE    | SERVER            | 2025-08-28 23:50:19 |
[25Oct2025 15:38:19.791] [main/INFO] [Mods Optimizer/]: | legendary_monsters                 | 1.20.1                 | FORGE    | BOTH              | 2025-06-14 10:36:55 |
[25Oct2025 15:38:19.795] [main/INFO] [Mods Optimizer/]: | irons_spellbooks                   | 1.20.1-3.4.0.9         | FORGE    | BOTH              | 2025-05-02 13:33:40 |
[25Oct2025 15:38:19.799] [main/INFO] [Mods Optimizer/]: | multitools                         | 2.0.0                  | FORGE    | BOTH              | 2025-10-25 05:14:15 |
[25Oct2025 15:38:19.800] [main/INFO] [Mods Optimizer/]: | coroutil                           | 1.20.1-1.3.7           | FORGE    | BOTH              | 2024-02-10 13:39:18 |
[25Oct2025 15:38:19.800] [main/INFO] [Mods Optimizer/]: | vampirism                          | 1.10.13                | FORGE    | BOTH              | 2025-03-10 19:17:27 |
[25Oct2025 15:38:19.801] [main/INFO] [Mods Optimizer/]: | ferritecore                        | 6.0.1                  | FORGE    | BOTH              | 2023-10-22 15:27:07 |
[25Oct2025 15:38:19.802] [main/INFO] [Mods Optimizer/]: | asynclocator                       | 1.3.0                  | FORGE    | BOTH              | 2023-06-22 14:00:58 |
[25Oct2025 15:38:19.803] [main/INFO] [Mods Optimizer/]: | chunksending                       | 1.20.1-2.8             | FORGE    | BOTH              | 2023-11-23 21:08:36 |
[25Oct2025 15:38:19.803] [main/INFO] [Mods Optimizer/]: | deuf                               | 1.20.1-1.3             | FORGE    | BOTH              | 2023-06-20 14:05:56 |
[25Oct2025 15:38:19.812] [main/INFO] [Mods Optimizer/]: | defaultoptions                     | 18.0.1                 | FORGE    | BOTH              | 2023-07-10 20:36:29 |
[25Oct2025 15:38:19.813] [main/INFO] [Mods Optimizer/]: | ad_astra                           | 1.15.20                | FORGE    | BOTH              | 2025-10-25 05:08:50 |
[25Oct2025 15:38:19.813] [main/INFO] [Mods Optimizer/]: | iceandfire_curios                  | 1.2.0                  | FORGE    | BOTH              | 2025-10-25 05:12:56 |
[25Oct2025 15:38:19.813] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[25Oct2025 15:38:19.814] [main/INFO] [Mods Optimizer/]: ♻ Parsed 141 mods in 804 ms.
[25Oct2025 15:38:19.815] [main/INFO] [Mods Optimizer/]: ✔ No duplicated mods found.
[25Oct2025 15:38:19.821] [main/WARN] [Mods Optimizer/]: ✔ No mods for client-side checks found!
[25Oct2025 15:38:19.822] [main/INFO] [Mods Optimizer/]: ⏱ Mod Optimizer needs 952 ms in total.
[25Oct2025 15:38:20.994] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server.onepiece02/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[25Oct2025 15:38:21.000] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server.onepiece02/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[25Oct2025 15:38:21.004] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server.onepiece02/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[25Oct2025 15:38:21.006] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server.onepiece02/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[25Oct2025 15:38:22.832] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[25Oct2025 15:38:22.838] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: curios. Using Mod File: /workspaces/Server.onepiece02/servidor_minecraft/mods/curios-forge-5.14.1+1.20.1.jar
[25Oct2025 15:38:22.838] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 75 dependencies adding them to mods collection
[25Oct2025 15:38:32.623] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[25Oct2025 15:38:33.164] [main/ERROR] [mixin/]: Mixin config fabric-item-group-api-v1.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.167] [main/ERROR] [mixin/]: Mixin config fabric-item-group-api-v1.client.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.294] [main/ERROR] [mixin/]: Mixin config palladiumcore-common.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.302] [main/ERROR] [mixin/]: Mixin config palladiumcore.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.311] [main/ERROR] [mixin/]: Mixin config vc_gliders-common.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.318] [main/ERROR] [mixin/]: Mixin config vc_gliders.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.338] [main/ERROR] [mixin/]: Mixin config fabric-item-api-v1.client.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.392] [main/ERROR] [mixin/]: Mixin config fabric-data-attachment-api-v1.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.399] [main/ERROR] [mixin/]: Mixin config fabric-data-attachment-api-v1.client.mixins.json does not specify "minVersion" property
[25Oct2025 15:38:33.996] [main/INFO] [net.fabricmc.loader.impl.bootstrap.FabricLoaderBootstrap/]: Propagating FML mod list to Fabric Loader
[25Oct2025 15:38:34.012] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[25Oct2025 15:38:34.285] [main/INFO] [ModernFix/]: Loaded configuration file for ModernFix 5.20.0+mc1.20.1: 86 options available, 1 override(s) found
[25Oct2025 15:38:34.285] [main/WARN] [ModernFix/]: Option 'mixin.bugfix.chunk_deadlock' overriden (by mods [dimthread]) to 'false'
[25Oct2025 15:38:34.286] [main/INFO] [ModernFix/]: Applying Nashorn fix
[25Oct2025 15:38:34.327] [main/INFO] [ModernFix/]: Applied Forge config corruption patch
[25Oct2025 15:38:34.421] [main/WARN] [mixin/]: Reference map 'morevillagers-forge-forge-refmap.json' for morevillagers.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:34.440] [main/WARN] [mixin/]: Reference map '${mod_id}.refmap.json' for irons_spells_js.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:34.798] [main/WARN] [mixin/]: Reference map 'nitrogen_internals.refmap.json' for nitrogen_internals.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:34.889] [main/INFO] [Radium Config/]: Loaded configuration file for Radium: 125 options available, 1 override(s) found
[25Oct2025 15:38:35.145] [main/WARN] [mixin/]: Reference map 'fastpaintings-forge-refmap.json' for fastpaintings-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:35.364] [main/WARN] [mixin/]: Reference map 'CerbonsAPI-Forge-1.20.1-forge-refmap.json' for cerbons_api.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:35.518] [main/WARN] [mixin/]: Reference map 'smallships-forge-refmap.json' for smallships.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:35.562] [main/WARN] [mixin/]: Reference map 'trashslot.refmap.json' for trashslot.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:35.647] [main/WARN] [mixin/]: Reference map 'coroutil.refmap.json' for coroutil.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:35.713] [main/WARN] [mixin/]: Reference map 'itemselector.refmap.json' for l2itemselector.mixins.json could not be read. If this is a development environment you can ignore this message
[25Oct2025 15:38:36.461] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/MouseHandler for invalid dist DEDICATED_SERVER
[25Oct2025 15:38:36.462] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/MouseHandler (java.lang.RuntimeException: Attempted to load class net/minecraft/client/MouseHandler for invalid dist DEDICATED_SERVER)
[25Oct2025 15:38:36.462] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.MouseHandler was not found fabric-screen-api-v1.mixins.json:MouseMixin
[25Oct2025 15:38:36.466] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER
[25Oct2025 15:38:36.467] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/gui/screens/Screen (java.lang.RuntimeException: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER)
[25Oct2025 15:38:36.467] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.gui.screens.Screen was not found fabric-screen-api-v1.mixins.json:ScreenAccessor
[25Oct2025 15:38:36.503] [main/WARN] [mixin/]: Error loading class: com/probejs/specials/special/FormatterRegistry (java.lang.ClassNotFoundException: com.probejs.specials.special.FormatterRegistry)
[25Oct2025 15:38:36.508] [main/WARN] [mixin/]: Error loading class: com/probejs/docs/formatter/NameResolver (java.lang.ClassNotFoundException: com.probejs.docs.formatter.NameResolver)
[25Oct2025 15:38:36.513] [main/WARN] [mixin/]: Error loading class: com/probejs/specials/SnippetCompiler$KubeDump (java.lang.ClassNotFoundException: com.probejs.specials.SnippetCompiler$KubeDump)
[25Oct2025 15:38:36.542] [main/INFO] [net.minecraftforge.coremod.CoreMod.placebo/COREMODLOG]: Patching IForgeItemStack#getEnchantmentLevel
[25Oct2025 15:38:36.562] [main/INFO] [net.minecraftforge.coremod.CoreMod.placebo/COREMODLOG]: Patching IForgeItemStack#getEnchantmentLevel
[25Oct2025 15:38:36.593] [main/WARN] [mixin/]: Error loading class: earth/terrarium/handcrafted/common/blocks/FancyBedBlock (java.lang.ClassNotFoundException: earth.terrarium.handcrafted.common.blocks.FancyBedBlock)
[25Oct2025 15:38:37.707] [main/WARN] [Radium Config/]: Force-disabling mixin 'alloc.blockstate.StateMixin' as option 'mixin.alloc.blockstate' (added by mods [ferritecore]) disables it and children
[25Oct2025 15:38:38.043] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class de/teamlapen/vampirism/client/renderer/RenderHandler for invalid dist DEDICATED_SERVER
[25Oct2025 15:38:38.044] [main/WARN] [mixin/]: Error loading class: de/teamlapen/vampirism/client/renderer/RenderHandler (java.lang.RuntimeException: Attempted to load class de/teamlapen/vampirism/client/renderer/RenderHandler for invalid dist DEDICATED_SERVER)
[25Oct2025 15:38:38.044] [main/WARN] [mixin/]: @Mixin target de.teamlapen.vampirism.client.renderer.RenderHandler was not found vampiresdelight.mixins.json:MixinRenderHandler
[25Oct2025 15:38:38.068] [main/WARN] [mixin/]: Error loading class: weather2/weathersystem/wind/WindManager (java.lang.ClassNotFoundException: weather2.weathersystem.wind.WindManager)
[25Oct2025 15:38:38.069] [main/WARN] [mixin/]: @Mixin target weather2.weathersystem.wind.WindManager was not found waves.mixins.json:WindManagerMixin
[25Oct2025 15:38:38.075] [main/WARN] [mixin/]: Error loading class: weather2/weathersystem/storm/TornadoHelper (java.lang.ClassNotFoundException: weather2.weathersystem.storm.TornadoHelper)
[25Oct2025 15:38:38.075] [main/WARN] [mixin/]: @Mixin target weather2.weathersystem.storm.TornadoHelper was not found waves.mixins.json:TornadoHelperMixin
[25Oct2025 15:38:38.469] [main/WARN] [mixin/]: Error loading class: com/oblivioussp/spartanweaponry/item/HeavyCrossbowItem (java.lang.ClassNotFoundException: com.oblivioussp.spartanweaponry.item.HeavyCrossbowItem)
[25Oct2025 15:38:38.469] [main/WARN] [mixin/]: @Mixin target com.oblivioussp.spartanweaponry.item.HeavyCrossbowItem was not found moreartifacts.mixins.json:HeavyCrossbowItemMixin
[25Oct2025 15:38:38.473] [main/WARN] [mixin/]: Error loading class: net/gobies/potionrings2/item/potionrings/PotionRingRegenerationItem (java.lang.ClassNotFoundException: net.gobies.potionrings2.item.potionrings.PotionRingRegenerationItem)
[25Oct2025 15:38:38.474] [main/WARN] [mixin/]: @Mixin target net.gobies.potionrings2.item.potionrings.PotionRingRegenerationItem was not found moreartifacts.mixins.json:PotionRingRegenerationItemMixin
[25Oct2025 15:38:38.478] [main/WARN] [mixin/]: Error loading class: net/gobies/potionrings2/item/potionrings/PotionRingResistanceItem (java.lang.ClassNotFoundException: net.gobies.potionrings2.item.potionrings.PotionRingResistanceItem)
[25Oct2025 15:38:38.478] [main/WARN] [mixin/]: @Mixin target net.gobies.potionrings2.item.potionrings.PotionRingResistanceItem was not found moreartifacts.mixins.json:PotionRingResistanceItemMixin
[25Oct2025 15:38:38.545] [main/INFO] [com.cupboard.Cupboard/]: Loaded config for: structureessentials.json
[25Oct2025 15:38:38.766] [main/WARN] [mixin/]: Error loading class: dev/shadowsoffire/apotheosis/ench/table/ApothEnchantmentMenu (java.lang.ClassNotFoundException: dev.shadowsoffire.apotheosis.ench.table.ApothEnchantmentMenu)
[25Oct2025 15:38:38.766] [main/WARN] [mixin/]: @Mixin target dev.shadowsoffire.apotheosis.ench.table.ApothEnchantmentMenu was not found celestial_artifacts.mixins.json:ApothEnchantmentMenuMixin
[25Oct2025 15:38:39.880] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.4.1).
[25Oct2025 15:38:40.614] [main/INFO] [mixin/]: Mixing server.MixinDedicatedServer from mixins/common/nochatreports.mixins.json into net.minecraft.server.dedicated.DedicatedServer
[25Oct2025 15:38:40.822] [main/WARN] [mixin/]: Static binding violation: PRIVATE @Overwrite method m_216202_ in modernfix-forge.mixins.json:perf.tag_id_caching.TagOrElementLocationMixin cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[25Oct2025 15:38:41.351] [main/INFO] [net.minecraft.server.Bootstrap/]: ModernFix reached bootstrap stage (29.09 s after launch)
[25Oct2025 15:38:41.722] [main/INFO] [mixin/]: Mixing common.MixinFriendlyByteBuf from mixins/common/nochatreports.mixins.json into net.minecraft.network.FriendlyByteBuf
[25Oct2025 15:38:41.726] [main/INFO] [mixin/]: Renaming synthetic method lambda$onWriteJsonWithCodec$1(Ljava/lang/Object;Ljava/lang/String;)Lio/netty/handler/codec/EncoderException; to md43c008$lambda$onWriteJsonWithCodec$1$0 in mixins/common/nochatreports.mixins.json:common.MixinFriendlyByteBuf
[25Oct2025 15:38:41.726] [main/INFO] [mixin/]: Renaming synthetic method lambda$onReadJsonWithCodec$0(Ljava/lang/String;)Lio/netty/handler/codec/DecoderException; to md43c008$lambda$onReadJsonWithCodec$0$1 in mixins/common/nochatreports.mixins.json:common.MixinFriendlyByteBuf
[25Oct2025 15:38:41.822] [main/WARN] [mixin/]: @Final field delegatesByName:Ljava/util/Map; in modernfix-forge.mixins.json:perf.forge_registry_alloc.ForgeRegistryMixin should be final
[25Oct2025 15:38:41.823] [main/WARN] [mixin/]: @Final field delegatesByValue:Ljava/util/Map; in modernfix-forge.mixins.json:perf.forge_registry_alloc.ForgeRegistryMixin should be final
[25Oct2025 15:38:42.457] [main/INFO] [ModernFix/]: Injecting BlockStateBase cache population hook into getNeighborPathNodeType from me.jellysquid.mods.lithium.mixin.ai.pathing.AbstractBlockStateMixin
[25Oct2025 15:38:42.458] [main/INFO] [ModernFix/]: Injecting BlockStateBase cache population hook into getPathNodeType from me.jellysquid.mods.lithium.mixin.ai.pathing.AbstractBlockStateMixin
[25Oct2025 15:38:42.459] [main/INFO] [ModernFix/]: Injecting BlockStateBase cache population hook into getAllFlags from me.jellysquid.mods.lithium.mixin.util.block_tracking.AbstractBlockStateMixin
[25Oct2025 15:38:43.027] [main/INFO] [net.minecraftforge.coremod.CoreMod.placebo/COREMODLOG]: Patching IForgeItemStack#getEnchantmentLevel
[25Oct2025 15:38:43.029] [main/INFO] [net.minecraftforge.coremod.CoreMod.placebo/COREMODLOG]: Patching IForgeItemStack#getEnchantmentLevel
[25Oct2025 15:38:44.690] [main/WARN] [mixin/]: @Redirect conflict. Skipping mixins.redirected_forge_1.20.1.json:net.minecraft.world.level.block.piston.PistonBaseBlockMixin->@Redirect::redirectDirections()[Lnet/minecraft/core/Direction; with priority 10, already redirected by lithium.mixins.json:alloc.enum_values.piston_block.PistonBlockMixin->@Redirect::removeAllocation()[Lnet/minecraft/core/Direction; with priority 1000
[25Oct2025 15:38:44.690] [main/WARN] [mixin/]: @Redirect conflict. Skipping mixins.redirected_forge_1.20.1.json:net.minecraft.world.level.block.piston.PistonBaseBlockMixin->@Redirect::redirectDirections()[Lnet/minecraft/core/Direction; with priority 10, already redirected by lithium.mixins.json:alloc.enum_values.piston_block.PistonBlockMixin->@Redirect::removeAllocation()[Lnet/minecraft/core/Direction; with priority 1000
[25Oct2025 15:38:44.741] [main/WARN] [mixin/]: @Redirect conflict. Skipping mixins.redirected_forge_1.20.1.json:net.minecraft.world.level.block.RedStoneWireBlockMixin->@Redirect::redirectDirections()[Lnet/minecraft/core/Direction; with priority 10, already redirected by lithium.mixins.json:alloc.enum_values.redstone_wire.RedstoneWireBlockMixin->@Redirect::removeAllocation1()[Lnet/minecraft/core/Direction; with priority 1000
[25Oct2025 15:38:44.742] [main/WARN] [mixin/]: @Redirect conflict. Skipping mixins.redirected_forge_1.20.1.json:net.minecraft.world.level.block.RedStoneWireBlockMixin->@Redirect::redirectDirections()[Lnet/minecraft/core/Direction; with priority 10, already redirected by lithium.mixins.json:alloc.enum_values.redstone_wire.RedstoneWireBlockMixin->@Redirect::removeAllocation2()[Lnet/minecraft/core/Direction; with priority 1000
[25Oct2025 15:38:45.360] [main/INFO] [net.minecraftforge.coremod.CoreMod.placebo/COREMODLOG]: Patching IForgeItemStack#getEnchantmentLevel
[25Oct2025 15:38:45.361] [main/INFO] [net.minecraftforge.coremod.CoreMod.placebo/COREMODLOG]: Patching IForgeItemStack#getEnchantmentLevel
[25Oct2025 15:38:45.413] [main/INFO] [net.minecraft.server.Bootstrap/]: Vanilla bootstrap took 4050 milliseconds
[25Oct2025 15:38:46.864] [main/WARN] [mixin/]: @Inject(@At("INVOKE_ASSIGN")) Shift.BY=1 on palladiumcore-common.mixins.json:LightningBoltMixin::handler$bla000$tick exceeds the maximum allowed value: 0. Increase the value of maxShiftBy to suppress this warning.
